Country,Sex,Age Group,Year,Ethnic Group,Value ('000 Person),
Malaysia,Total Sex, 30 - 34,1987,Total Ethnic Group,1248.0,
Malaysia,Total Sex, 30 - 34,1987,Bumiputera,706.1,
Malaysia,Total Sex, 30 - 34,1987,Chinese,390.8,
Malaysia,Total Sex, 30 - 34,1987,Indians,113.4,
Malaysia,Total Sex, 30 - 34,1987,Others,37.6,
Malaysia,Total Sex, 30 - 34,1988,Total Ethnic Group,1296.3,
Malaysia,Total Sex, 30 - 34,1988,Bumiputera,739.1,
Malaysia,Total Sex, 30 - 34,1988,Chinese,397.8,
Malaysia,Total Sex, 30 - 34,1988,Indians,117.2,
Malaysia,Total Sex, 30 - 34,1988,Others,42.3,
Malaysia,Total Sex, 30 - 34,1989,Total Ethnic Group,1348.2,
Malaysia,Total Sex, 30 - 34,1989,Bumiputera,775.5,
Malaysia,Total Sex, 30 - 34,1989,Chinese,405.2,
Malaysia,Total Sex, 30 - 34,1989,Indians,120.9,
Malaysia,Total Sex, 30 - 34,1989,Others,46.7,
Malaysia,Total Sex, 30 - 34,1990,Total Ethnic Group,1401.1,
Malaysia,Total Sex, 30 - 34,1990,Bumiputera,815.3,
Malaysia,Total Sex, 30 - 34,1990,Chinese,410.4,
Malaysia,Total Sex, 30 - 34,1990,Indians,124.1,
Malaysia,Total Sex, 30 - 34,1990,Others,51.3,
Malaysia,Total Sex, 35 - 39,1980,Total Ethnic Group,729.9,
Malaysia,Total Sex, 35 - 39,1980,Bumiputera,395.3,
Malaysia,Total Sex, 35 - 39,1980,Chinese,262.0,
Malaysia,Total Sex, 35 - 39,1980,Indians,58.1,
Malaysia,Total Sex, 35 - 39,1980,Others,14.5,
Malaysia,Total Sex, 35 - 39,1981,Total Ethnic Group,755.4,
Malaysia,Total Sex, 35 - 39,1981,Bumiputera,409.8,
Malaysia,Total Sex, 35 - 39,1981,Chinese,270.3,
Malaysia,Total Sex, 35 - 39,1981,Indians,60.2,
Malaysia,Total Sex, 35 - 39,1981,Others,15.0,
Malaysia,Total Sex, 35 - 39,1982,Total Ethnic Group,784.5,
Malaysia,Total Sex, 35 - 39,1982,Bumiputera,426.1,
Malaysia,Total Sex, 35 - 39,1982,Chinese,279.2,
Malaysia,Total Sex, 35 - 39,1982,Indians,62.9,
Malaysia,Total Sex, 35 - 39,1982,Others,16.4,
Malaysia,Total Sex, 35 - 39,1983,Total Ethnic Group,819.4,
Malaysia,Total Sex, 35 - 39,1983,Bumiputera,445.7,
Malaysia,Total Sex, 35 - 39,1983,Chinese,288.8,
Malaysia,Total Sex, 35 - 39,1983,Indians,66.9,
Malaysia,Total Sex, 35 - 39,1983,Others,18.0,
Malaysia,Total Sex, 35 - 39,1984,Total Ethnic Group,862.0,
Malaysia,Total Sex, 35 - 39,1984,Bumiputera,470.2,
Malaysia,Total Sex, 35 - 39,1984,Chinese,300.7,
Malaysia,Total Sex, 35 - 39,1984,Indians,71.7,
Malaysia,Total Sex, 35 - 39,1984,Others,19.4,
Malaysia,Total Sex, 35 - 39,1985,Total Ethnic Group,907.9,
Malaysia,Total Sex, 35 - 39,1985,Bumiputera,496.1,
Malaysia,Total Sex, 35 - 39,1985,Chinese,313.6,
Malaysia,Total Sex, 35 - 39,1985,Indians,77.0,
Malaysia,Total Sex, 35 - 39,1985,Others,21.2,
Malaysia,Total Sex, 35 - 39,1986,Total Ethnic Group,954.3,
Malaysia,Total Sex, 35 - 39,1986,Bumiputera,523.6,
Malaysia,Total Sex, 35 - 39,1986,Chinese,326.4,
Malaysia,Total Sex, 35 - 39,1986,Indians,82.1,
Malaysia,Total Sex, 35 - 39,1986,Others,22.2,
Malaysia,Total Sex, 35 - 39,1987,Total Ethnic Group,1003.0,
Malaysia,Total Sex, 35 - 39,1987,Bumiputera,554.1,
Malaysia,Total Sex, 35 - 39,1987,Chinese,338.1,
Malaysia,Total Sex, 35 - 39,1987,Indians,86.7,
Malaysia,Total Sex, 35 - 39,1987,Others,24.1,
Malaysia,Total Sex, 35 - 39,1988,Total Ethnic Group,1056.6,
Malaysia,Total Sex, 35 - 39,1988,Bumiputera,588.9,
Malaysia,Total Sex, 35 - 39,1988,Chinese,350.2,
Malaysia,Total Sex, 35 - 39,1988,Indians,91.6,
Malaysia,Total Sex, 35 - 39,1988,Others,25.9,
Malaysia,Total Sex, 35 - 39,1989,Total Ethnic Group,1104.7,
Malaysia,Total Sex, 35 - 39,1989,Bumiputera,620.8,
Malaysia,Total Sex, 35 - 39,1989,Chinese,358.9,
Malaysia,Total Sex, 35 - 39,1989,Indians,95.7,
Malaysia,Total Sex, 35 - 39,1989,Others,29.3,
Malaysia,Total Sex, 35 - 39,1990,Total Ethnic Group,1160.8,
Malaysia,Total Sex, 35 - 39,1990,Bumiputera,656.4,
Malaysia,Total Sex, 35 - 39,1990,Chinese,370.7,
Malaysia,Total Sex, 35 - 39,1990,Indians,100.6,
Malaysia,Total Sex, 35 - 39,1990,Others,33.0,
Malaysia,Total Sex, 40 - 44,1980,Total Ethnic Group,613.2,
Malaysia,Total Sex, 40 - 44,1980,Bumiputera,337.5,
Malaysia,Total Sex, 40 - 44,1980,Chinese,214.7,
Malaysia,Total Sex, 40 - 44,1980,Indians,49.4,
Malaysia,Total Sex, 40 - 44,1980,Others,11.6,
Malaysia,Total Sex, 40 - 44,1981,Total Ethnic Group,632.9,
Malaysia,Total Sex, 40 - 44,1981,Bumiputera,347.3,
Malaysia,Total Sex, 40 - 44,1981,Chinese,223.0,
Malaysia,Total Sex, 40 - 44,1981,Indians,50.3,
Malaysia,Total Sex, 40 - 44,1981,Others,12.3,
Malaysia,Total Sex, 40 - 44,1982,Total Ethnic Group,652.7,
Malaysia,Total Sex, 40 - 44,1982,Bumiputera,357.3,
Malaysia,Total Sex, 40 - 44,1982,Chinese,231.3,
Malaysia,Total Sex, 40 - 44,1982,Indians,51.3,
Malaysia,Total Sex, 40 - 44,1982,Others,12.9,
Malaysia,Total Sex, 40 - 44,1983,Total Ethnic Group,674.0,
Malaysia,Total Sex, 40 - 44,1983,Bumiputera,368.4,
Malaysia,Total Sex, 40 - 44,1983,Chinese,239.8,
Malaysia,Total Sex, 40 - 44,1983,Indians,52.6,
Malaysia,Total Sex, 40 - 44,1983,Others,13.3,
Malaysia,Total Sex, 40 - 44,1984,Total Ethnic Group,694.7,
Malaysia,Total Sex, 40 - 44,1984,Bumiputera,379.3,
Malaysia,Total Sex, 40 - 44,1984,Chinese,247.3,
Malaysia,Total Sex, 40 - 44,1984,Indians,54.0,
Malaysia,Total Sex, 40 - 44,1984,Others,14.2,
Malaysia,Total Sex, 40 - 44,1985,Total Ethnic Group,714.2,
Malaysia,Total Sex, 40 - 44,1985,Bumiputera,391.0,
Malaysia,Total Sex, 40 - 44,1985,Chinese,253.2,
Malaysia,Total Sex, 40 - 44,1985,Indians,55.1,
Malaysia,Total Sex, 40 - 44,1985,Others,14.8,
Malaysia,Total Sex, 40 - 44,1986,Total Ethnic Group,742.1,
Malaysia,Total Sex, 40 - 44,1986,Bumiputera,408.3,
Malaysia,Total Sex, 40 - 44,1986,Chinese,261.3,
Malaysia,Total Sex, 40 - 44,1986,Indians,57.0,
Malaysia,Total Sex, 40 - 44,1986,Others,15.4,
Malaysia,Total Sex, 40 - 44,1987,Total Ethnic Group,775.1,
Malaysia,Total Sex, 40 - 44,1987,Bumiputera,427.3,
Malaysia,Total Sex, 40 - 44,1987,Chinese,271.0,
Malaysia,Total Sex, 40 - 44,1987,Indians,60.2,
Malaysia,Total Sex, 40 - 44,1987,Others,16.7,
Malaysia,Total Sex, 40 - 44,1988,Total Ethnic Group,810.4,
Malaysia,Total Sex, 40 - 44,1988,Bumiputera,447.2,
Malaysia,Total Sex, 40 - 44,1988,Chinese,280.8,
Malaysia,Total Sex, 40 - 44,1988,Indians,64.1,
Malaysia,Total Sex, 40 - 44,1988,Others,18.3,
Malaysia,Total Sex, 40 - 44,1989,Total Ethnic Group,860.4,
Malaysia,Total Sex, 40 - 44,1989,Bumiputera,475.4,
Malaysia,Total Sex, 40 - 44,1989,Chinese,295.4,
Malaysia,Total Sex, 40 - 44,1989,Indians,69.7,
Malaysia,Total Sex, 40 - 44,1989,Others,19.9,
Malaysia,Total Sex, 40 - 44,1990,Total Ethnic Group,912.4,
Malaysia,Total Sex, 40 - 44,1990,Bumiputera,504.1,
Malaysia,Total Sex, 40 - 44,1990,Chinese,310.9,
Malaysia,Total Sex, 40 - 44,1990,Indians,75.7,
Malaysia,Total Sex, 40 - 44,1990,Others,21.7,
Malaysia,Total Sex, 45 - 49,1980,Total Ethnic Group,516.1,
Malaysia,Total Sex, 45 - 49,1980,Bumiputera,293.1,
Malaysia,Total Sex, 45 - 49,1980,Chinese,170.6,
Malaysia,Total Sex, 45 - 49,1980,Indians,44.3,
Malaysia,Total Sex, 45 - 49,1980,Others,8.0,
Malaysia,Total Sex, 45 - 49,1981,Total Ethnic Group,532.8,
Malaysia,Total Sex, 45 - 49,1981,Bumiputera,301.1,
Malaysia,Total Sex, 45 - 49,1981,Chinese,178.4,
Malaysia,Total Sex, 45 - 49,1981,Indians,45.1,
Malaysia,Total Sex, 45 - 49,1981,Others,8.1,
Malaysia,Total Sex, 45 - 49,1982,Total Ethnic Group,550.5,
Malaysia,Total Sex, 45 - 49,1982,Bumiputera,309.2,
Malaysia,Total Sex, 45 - 49,1982,Chinese,186.5,
Malaysia,Total Sex, 45 - 49,1982,Indians,45.9,
Malaysia,Total Sex, 45 - 49,1982,Others,8.9,
Malaysia,Total Sex, 45 - 49,1983,Total Ethnic Group,567.8,
Malaysia,Total Sex, 45 - 49,1983,Bumiputera,317.2,
Malaysia,Total Sex, 45 - 49,1983,Chinese,194.3,
Malaysia,Total Sex, 45 - 49,1983,Indians,46.4,
Malaysia,Total Sex, 45 - 49,1983,Others,9.9,
Malaysia,Total Sex, 45 - 49,1984,Total Ethnic Group,585.5,
Malaysia,Total Sex, 45 - 49,1984,Bumiputera,325.9,
Malaysia,Total Sex, 45 - 49,1984,Chinese,202.3,
Malaysia,Total Sex, 45 - 49,1984,Indians,46.9,
Malaysia,Total Sex, 45 - 49,1984,Others,10.4,
Malaysia,Total Sex, 45 - 49,1985,Total Ethnic Group,604.5,
Malaysia,Total Sex, 45 - 49,1985,Bumiputera,335.0,
Malaysia,Total Sex, 45 - 49,1985,Chinese,210.4,
Malaysia,Total Sex, 45 - 49,1985,Indians,47.6,
Malaysia,Total Sex, 45 - 49,1985,Others,11.5,
Malaysia,Total Sex, 45 - 49,1986,Total Ethnic Group,624.7,
Malaysia,Total Sex, 45 - 49,1986,Bumiputera,345.2,
Malaysia,Total Sex, 45 - 49,1986,Chinese,218.7,
Malaysia,Total Sex, 45 - 49,1986,Indians,48.5,
Malaysia,Total Sex, 45 - 49,1986,Others,12.3,
Malaysia,Total Sex, 45 - 49,1987,Total Ethnic Group,641.8,
Malaysia,Total Sex, 45 - 49,1987,Bumiputera,353.7,
Malaysia,Total Sex, 45 - 49,1987,Chinese,225.9,
Malaysia,Total Sex, 45 - 49,1987,Indians,49.4,
Malaysia,Total Sex, 45 - 49,1987,Others,12.8,
Malaysia,Total Sex, 45 - 49,1988,Total Ethnic Group,662.4,
Malaysia,Total Sex, 45 - 49,1988,Bumiputera,364.3,
Malaysia,Total Sex, 45 - 49,1988,Chinese,234.2,
Malaysia,Total Sex, 45 - 49,1988,Indians,50.3,
Malaysia,Total Sex, 45 - 49,1988,Others,13.6,
Malaysia,Total Sex, 45 - 49,1989,Total Ethnic Group,679.9,
Malaysia,Total Sex, 45 - 49,1989,Bumiputera,374.1,
Malaysia,Total Sex, 45 - 49,1989,Chinese,240.1,
Malaysia,Total Sex, 45 - 49,1989,Indians,51.3,
Malaysia,Total Sex, 45 - 49,1989,Others,14.5,
Malaysia,Total Sex, 45 - 49,1990,Total Ethnic Group,695.0,
Malaysia,Total Sex, 45 - 49,1990,Bumiputera,384.9,
Malaysia,Total Sex, 45 - 49,1990,Chinese,243.3,
Malaysia,Total Sex, 45 - 49,1990,Indians,51.6,
Malaysia,Total Sex, 45 - 49,1990,Others,15.1,
Malaysia,Total Sex, 50 - 54,1980,Total Ethnic Group,424.5,
Malaysia,Total Sex, 50 - 54,1980,Bumiputera,248.8,
Malaysia,Total Sex, 50 - 54,1980,Chinese,131.3,
Malaysia,Total Sex, 50 - 54,1980,Indians,38.2,
Malaysia,Total Sex, 50 - 54,1980,Others,6.3,
Malaysia,Total Sex, 50 - 54,1981,Total Ethnic Group,437.1,
Malaysia,Total Sex, 50 - 54,1981,Bumiputera,254.6,
Malaysia,Total Sex, 50 - 54,1981,Chinese,137.0,
Malaysia,Total Sex, 50 - 54,1981,Indians,38.8,
Malaysia,Total Sex, 50 - 54,1981,Others,6.7,
Malaysia,Total Sex, 50 - 54,1982,Total Ethnic Group,450.6,
Malaysia,Total Sex, 50 - 54,1982,Bumiputera,261.1,
Malaysia,Total Sex, 50 - 54,1982,Chinese,143.1,
Malaysia,Total Sex, 50 - 54,1982,Indians,39.4,
Malaysia,Total Sex, 50 - 54,1982,Others,7.1,
Malaysia,Total Sex, 50 - 54,1983,Total Ethnic Group,464.9,
Malaysia,Total Sex, 50 - 54,1983,Bumiputera,267.6,
Malaysia,Total Sex, 50 - 54,1983,Chinese,149.8,
Malaysia,Total Sex, 50 - 54,1983,Indians,40.0,
Malaysia,Total Sex, 50 - 54,1983,Others,7.5,
Malaysia,Total Sex, 50 - 54,1984,Total Ethnic Group,480.1,
Malaysia,Total Sex, 50 - 54,1984,Bumiputera,274.4,
Malaysia,Total Sex, 50 - 54,1984,Chinese,156.9,
Malaysia,Total Sex, 50 - 54,1984,Indians,40.6,
Malaysia,Total Sex, 50 - 54,1984,Others,8.1,
Malaysia,Total Sex, 50 - 54,1985,Total Ethnic Group,496.2,
Malaysia,Total Sex, 50 - 54,1985,Bumiputera,282.0,
Malaysia,Total Sex, 50 - 54,1985,Chinese,164.3,
Malaysia,Total Sex, 50 - 54,1985,Indians,41.3,
Malaysia,Total Sex, 50 - 54,1985,Others,8.5,
Malaysia,Total Sex, 50 - 54,1986,Total Ethnic Group,513.7,
Malaysia,Total Sex, 50 - 54,1986,Bumiputera,291.0,
Malaysia,Total Sex, 50 - 54,1986,Chinese,172.2,
Malaysia,Total Sex, 50 - 54,1986,Indians,42.1,
Malaysia,Total Sex, 50 - 54,1986,Others,8.4,
Malaysia,Total Sex, 50 - 54,1987,Total Ethnic Group,532.7,
Malaysia,Total Sex, 50 - 54,1987,Bumiputera,300.5,
Malaysia,Total Sex, 50 - 54,1987,Chinese,180.2,
Malaysia,Total Sex, 50 - 54,1987,Indians,43.0,
Malaysia,Total Sex, 50 - 54,1987,Others,9.0,
Malaysia,Total Sex, 50 - 54,1988,Total Ethnic Group,552.2,
Malaysia,Total Sex, 50 - 54,1988,Bumiputera,310.5,
Malaysia,Total Sex, 50 - 54,1988,Chinese,188.4,
Malaysia,Total Sex, 50 - 54,1988,Indians,43.7,
Malaysia,Total Sex, 50 - 54,1988,Others,9.7,
Malaysia,Total Sex, 50 - 54,1989,Total Ethnic Group,570.4,
Malaysia,Total Sex, 50 - 54,1989,Bumiputera,319.9,
Malaysia,Total Sex, 50 - 54,1989,Chinese,196.2,
Malaysia,Total Sex, 50 - 54,1989,Indians,44.3,
Malaysia,Total Sex, 50 - 54,1989,Others,10.0,
Malaysia,Total Sex, 50 - 54,1990,Total Ethnic Group,589.8,
Malaysia,Total Sex, 50 - 54,1990,Bumiputera,329.3,
Malaysia,Total Sex, 50 - 54,1990,Chinese,204.1,
Malaysia,Total Sex, 50 - 54,1990,Indians,45.1,
Malaysia,Total Sex, 50 - 54,1990,Others,11.3,
Malaysia,Total Sex, 55 - 59,1980,Total Ethnic Group,342.5,
Malaysia,Total Sex, 55 - 59,1980,Bumiputera,202.1,
Malaysia,Total Sex, 55 - 59,1980,Chinese,104.4,
Malaysia,Total Sex, 55 - 59,1980,Indians,31.6,
Malaysia,Total Sex, 55 - 59,1980,Others,4.4,
Malaysia,Total Sex, 55 - 59,1981,Total Ethnic Group,351.8,
Malaysia,Total Sex, 55 - 59,1981,Bumiputera,208.4,
Malaysia,Total Sex, 55 - 59,1981,Chinese,106.9,
Malaysia,Total Sex, 55 - 59,1981,Indians,32.0,
Malaysia,Total Sex, 55 - 59,1981,Others,4.5,
Malaysia,Total Sex, 55 - 59,1982,Total Ethnic Group,361.6,
Malaysia,Total Sex, 55 - 59,1982,Bumiputera,214.2,
Malaysia,Total Sex, 55 - 59,1982,Chinese,109.9,
Malaysia,Total Sex, 55 - 59,1982,Indians,32.4,
Malaysia,Total Sex, 55 - 59,1982,Others,5.0,
Malaysia,Total Sex, 55 - 59,1983,Total Ethnic Group,371.8,
Malaysia,Total Sex, 55 - 59,1983,Bumiputera,219.4,
Malaysia,Total Sex, 55 - 59,1983,Chinese,114.2,
Malaysia,Total Sex, 55 - 59,1983,Indians,32.9,
Malaysia,Total Sex, 55 - 59,1983,Others,5.3,
Malaysia,Total Sex, 55 - 59,1984,Total Ethnic Group,383.0,
Malaysia,Total Sex, 55 - 59,1984,Bumiputera,224.9,
Malaysia,Total Sex, 55 - 59,1984,Chinese,118.9,
Malaysia,Total Sex, 55 - 59,1984,Indians,33.4,
Malaysia,Total Sex, 55 - 59,1984,Others,5.8,
Malaysia,Total Sex, 55 - 59,1985,Total Ethnic Group,395.0,
Malaysia,Total Sex, 55 - 59,1985,Bumiputera,231.0,
Malaysia,Total Sex, 55 - 59,1985,Chinese,124.0,
Malaysia,Total Sex, 55 - 59,1985,Indians,33.9,
Malaysia,Total Sex, 55 - 59,1985,Others,6.1,
Malaysia,Total Sex, 55 - 59,1986,Total Ethnic Group,408.1,
Malaysia,Total Sex, 55 - 59,1986,Bumiputera,237.3,
Malaysia,Total Sex, 55 - 59,1986,Chinese,129.5,
Malaysia,Total Sex, 55 - 59,1986,Indians,34.5,
Malaysia,Total Sex, 55 - 59,1986,Others,6.8,
Malaysia,Total Sex, 55 - 59,1987,Total Ethnic Group,422.0,
Malaysia,Total Sex, 55 - 59,1987,Bumiputera,244.2,
Malaysia,Total Sex, 55 - 59,1987,Chinese,135.3,
Malaysia,Total Sex, 55 - 59,1987,Indians,35.2,
Malaysia,Total Sex, 55 - 59,1987,Others,7.1,
Malaysia,Total Sex, 55 - 59,1988,Total Ethnic Group,436.9,
Malaysia,Total Sex, 55 - 59,1988,Bumiputera,251.3,
Malaysia,Total Sex, 55 - 59,1988,Chinese,141.7,
Malaysia,Total Sex, 55 - 59,1988,Indians,36.1,
Malaysia,Total Sex, 55 - 59,1988,Others,7.9,
Malaysia,Total Sex, 55 - 59,1989,Total Ethnic Group,452.7,
Malaysia,Total Sex, 55 - 59,1989,Bumiputera,258.5,
Malaysia,Total Sex, 55 - 59,1989,Chinese,148.7,
Malaysia,Total Sex, 55 - 59,1989,Indians,36.8,
Malaysia,Total Sex, 55 - 59,1989,Others,8.7,
Malaysia,Total Sex, 55 - 59,1990,Total Ethnic Group,469.4,
Malaysia,Total Sex, 55 - 59,1990,Bumiputera,266.9,
Malaysia,Total Sex, 55 - 59,1990,Chinese,156.1,
Malaysia,Total Sex, 55 - 59,1990,Indians,37.5,
Malaysia,Total Sex, 55 - 59,1990,Others,9.0,
Malaysia,Total Sex, 60 - 64,1980,Total Ethnic Group,268.4,
Malaysia,Total Sex, 60 - 64,1980,Bumiputera,149.4,
Malaysia,Total Sex, 60 - 64,1980,Chinese,90.9,
Malaysia,Total Sex, 60 - 64,1980,Indians,24.7,
Malaysia,Total Sex, 60 - 64,1980,Others,3.5,
Malaysia,Total Sex, 60 - 64,1981,Total Ethnic Group,275.5,
Malaysia,Total Sex, 60 - 64,1981,Bumiputera,155.8,
Malaysia,Total Sex, 60 - 64,1981,Chinese,90.7,
Malaysia,Total Sex, 60 - 64,1981,Indians,25.2,
Malaysia,Total Sex, 60 - 64,1981,Others,3.9,
Malaysia,Total Sex, 60 - 64,1982,Total Ethnic Group,282.9,
Malaysia,Total Sex, 60 - 64,1982,Bumiputera,162.2,
Malaysia,Total Sex, 60 - 64,1982,Chinese,90.9,
Malaysia,Total Sex, 60 - 64,1982,Indians,25.7,
Malaysia,Total Sex, 60 - 64,1982,Others,4.1,
Malaysia,Total Sex, 60 - 64,1983,Total Ethnic Group,289.8,
Malaysia,Total Sex, 60 - 64,1983,Bumiputera,167.9,
Malaysia,Total Sex, 60 - 64,1983,Chinese,91.8,
Malaysia,Total Sex, 60 - 64,1983,Indians,25.9,
Malaysia,Total Sex, 60 - 64,1983,Others,4.2,
Malaysia,Total Sex, 60 - 64,1984,Total Ethnic Group,297.4,
Malaysia,Total Sex, 60 - 64,1984,Bumiputera,173.6,
Malaysia,Total Sex, 60 - 64,1984,Chinese,93.3,
Malaysia,Total Sex, 60 - 64,1984,Indians,26.3,
Malaysia,Total Sex, 60 - 64,1984,Others,4.3,
Malaysia,Total Sex, 60 - 64,1985,Total Ethnic Group,305.0,
Malaysia,Total Sex, 60 - 64,1985,Bumiputera,178.6,
Malaysia,Total Sex, 60 - 64,1985,Chinese,95.2,
Malaysia,Total Sex, 60 - 64,1985,Indians,26.5,
Malaysia,Total Sex, 60 - 64,1985,Others,4.7,
Malaysia,Total Sex, 60 - 64,1986,Total Ethnic Group,313.5,
Malaysia,Total Sex, 60 - 64,1986,Bumiputera,184.3,
Malaysia,Total Sex, 60 - 64,1986,Chinese,97.7,
Malaysia,Total Sex, 60 - 64,1986,Indians,26.9,
Malaysia,Total Sex, 60 - 64,1986,Others,4.6,
Malaysia,Total Sex, 60 - 64,1987,Total Ethnic Group,323.1,
Malaysia,Total Sex, 60 - 64,1987,Bumiputera,189.9,
Malaysia,Total Sex, 60 - 64,1987,Chinese,101.0,
Malaysia,Total Sex, 60 - 64,1987,Indians,27.2,
Malaysia,Total Sex, 60 - 64,1987,Others,5.0,
Malaysia,Total Sex, 60 - 64,1988,Total Ethnic Group,333.2,
Malaysia,Total Sex, 60 - 64,1988,Bumiputera,195.4,
Malaysia,Total Sex, 60 - 64,1988,Chinese,105.0,
Malaysia,Total Sex, 60 - 64,1988,Indians,27.6,
Malaysia,Total Sex, 60 - 64,1988,Others,5.1,
Malaysia,Total Sex, 60 - 64,1989,Total Ethnic Group,344.5,
Malaysia,Total Sex, 60 - 64,1989,Bumiputera,201.1,
Malaysia,Total Sex, 60 - 64,1989,Chinese,109.5,
Malaysia,Total Sex, 60 - 64,1989,Indians,28.2,
Malaysia,Total Sex, 60 - 64,1989,Others,5.7,
Malaysia,Total Sex, 60 - 64,1990,Total Ethnic Group,357.1,
Malaysia,Total Sex, 60 - 64,1990,Bumiputera,208.0,
Malaysia,Total Sex, 60 - 64,1990,Chinese,114.4,
Malaysia,Total Sex, 60 - 64,1990,Indians,28.9,
Malaysia,Total Sex, 60 - 64,1990,Others,5.8,
Malaysia,Total Sex, 65 - 69,1980,Total Ethnic Group,200.1,
Malaysia,Total Sex, 65 - 69,1980,Bumiputera,100.8,
Malaysia,Total Sex, 65 - 69,1980,Chinese,80.0,
Malaysia,Total Sex, 65 - 69,1980,Indians,17.4,
Malaysia,Total Sex, 65 - 69,1980,Others,1.9,
Malaysia,Total Sex, 65 - 69,1981,Total Ethnic Group,205.2,
Malaysia,Total Sex, 65 - 69,1981,Bumiputera,104.8,
Malaysia,Total Sex, 65 - 69,1981,Chinese,80.4,
Malaysia,Total Sex, 65 - 69,1981,Indians,17.9,
Malaysia,Total Sex, 65 - 69,1981,Others,2.1,
Malaysia,Total Sex, 65 - 69,1982,Total Ethnic Group,211.1,
Malaysia,Total Sex, 65 - 69,1982,Bumiputera,109.7,
Malaysia,Total Sex, 65 - 69,1982,Chinese,80.8,
Malaysia,Total Sex, 65 - 69,1982,Indians,18.3,
Malaysia,Total Sex, 65 - 69,1982,Others,2.3,
Malaysia,Total Sex, 65 - 69,1983,Total Ethnic Group,215.6,
Malaysia,Total Sex, 65 - 69,1983,Bumiputera,114.4,
Malaysia,Total Sex, 65 - 69,1983,Chinese,79.9,
Malaysia,Total Sex, 65 - 69,1983,Indians,18.6,
Malaysia,Total Sex, 65 - 69,1983,Others,2.8,
Malaysia,Total Sex, 65 - 69,1984,Total Ethnic Group,220.9,
Malaysia,Total Sex, 65 - 69,1984,Bumiputera,119.3,
Malaysia,Total Sex, 65 - 69,1984,Chinese,79.5,
Malaysia,Total Sex, 65 - 69,1984,Indians,18.9,
Malaysia,Total Sex, 65 - 69,1984,Others,3.2,
Malaysia,Total Sex, 65 - 69,1985,Total Ethnic Group,228.9,
Malaysia,Total Sex, 65 - 69,1985,Bumiputera,126.6,
Malaysia,Total Sex, 65 - 69,1985,Chinese,79.2,
Malaysia,Total Sex, 65 - 69,1985,Indians,19.5,
Malaysia,Total Sex, 65 - 69,1985,Others,3.6,
Malaysia,Total Sex, 65 - 69,1986,Total Ethnic Group,233.9,
Malaysia,Total Sex, 65 - 69,1986,Bumiputera,131.4,
Malaysia,Total Sex, 65 - 69,1986,Chinese,78.6,
Malaysia,Total Sex, 65 - 69,1986,Indians,19.7,
Malaysia,Total Sex, 65 - 69,1986,Others,4.1,
Malaysia,Total Sex, 65 - 69,1987,Total Ethnic Group,239.6,
Malaysia,Total Sex, 65 - 69,1987,Bumiputera,136.2,
Malaysia,Total Sex, 65 - 69,1987,Chinese,79.0,
Malaysia,Total Sex, 65 - 69,1987,Indians,20.0,
Malaysia,Total Sex, 65 - 69,1987,Others,4.4,
Malaysia,Total Sex, 65 - 69,1988,Total Ethnic Group,245.3,
Malaysia,Total Sex, 65 - 69,1988,Bumiputera,140.9,
Malaysia,Total Sex, 65 - 69,1988,Chinese,79.9,
Malaysia,Total Sex, 65 - 69,1988,Indians,20.1,
Malaysia,Total Sex, 65 - 69,1988,Others,4.4,
Malaysia,Total Sex, 65 - 69,1989,Total Ethnic Group,251.6,
Malaysia,Total Sex, 65 - 69,1989,Bumiputera,145.3,
Malaysia,Total Sex, 65 - 69,1989,Chinese,81.5,
Malaysia,Total Sex, 65 - 69,1989,Indians,20.4,
Malaysia,Total Sex, 65 - 69,1989,Others,4.4,
Malaysia,Total Sex, 65 - 69,1990,Total Ethnic Group,258.5,
Malaysia,Total Sex, 65 - 69,1990,Bumiputera,149.3,
Malaysia,Total Sex, 65 - 69,1990,Chinese,83.6,
Malaysia,Total Sex, 65 - 69,1990,Indians,20.7,
Malaysia,Total Sex, 65 - 69,1990,Others,4.9,
Malaysia,Total Sex, 70 - 74,1980,Total Ethnic Group,138.3,
Malaysia,Total Sex, 70 - 74,1980,Bumiputera,62.0,
Malaysia,Total Sex, 70 - 74,1980,Chinese,64.4,
Malaysia,Total Sex, 70 - 74,1980,Indians,10.6,
Malaysia,Total Sex, 70 - 74,1980,Others,1.3,
Malaysia,Total Sex, 70 - 74,1981,Total Ethnic Group,142.5,
Malaysia,Total Sex, 70 - 74,1981,Bumiputera,65.7,
Malaysia,Total Sex, 70 - 74,1981,Chinese,64.2,
Malaysia,Total Sex, 70 - 74,1981,Indians,11.2,
Malaysia,Total Sex, 70 - 74,1981,Others,1.4,
Malaysia,Total Sex, 70 - 74,1982,Total Ethnic Group,146.0,
Malaysia,Total Sex, 70 - 74,1982,Bumiputera,68.8,
Malaysia,Total Sex, 70 - 74,1982,Chinese,64.0,
Malaysia,Total Sex, 70 - 74,1982,Indians,11.7,
Malaysia,Total Sex, 70 - 74,1982,Others,1.5,
Malaysia,Total Sex, 70 - 74,1983,Total Ethnic Group,150.5,
Malaysia,Total Sex, 70 - 74,1983,Bumiputera,72.4,
Malaysia,Total Sex, 70 - 74,1983,Chinese,64.4,
Malaysia,Total Sex, 70 - 74,1983,Indians,12.2,
Malaysia,Total Sex, 70 - 74,1983,Others,1.5,
